1.239999999999999991e+00,1.236156001687049866e-01,1.888787597417831421e-01,2.541418969631195068e-01,3.194050490856170654e-01,3.846682310104370117e-01,4.499313831329345703e-01,5.151945352554321289e-01,5.804576873779296875e-01,6.457208991050720215e-01,7.109840512275695801e-01,7.762471437454223633e-01,8.415103554725646973e-01,9.067735075950622559e-01,9.720366001129150391e-01,1.037299871444702148e+00,1.102562904357910156e+00,1.167826056480407715e+00,1.233089327812194824e+00,1.298352479934692383e+00,1.363615632057189941e+00
1.280000000000000027e+00,1.275904029607772827e-01,1.949588209390640259e-01,2.623272240161895752e-01,3.296956419944763184e-01,3.970640897750854492e-01,4.644325077533721924e-01,5.318009257316589355e-01,5.991693139076232910e-01,6.665378212928771973e-01,7.339062094688415527e-01,8.012745976448059082e-01,8.686430454254150391e-01,9.360114336013793945e-01,1.003379821777343750e+00,1.070748329162597656e+00,1.138116717338562012e+00,1.205485105514526367e+00,1.272853612899780273e+00,1.340222001075744629e+00,1.407590389251708984e+00
1.320000000000000062e+00,1.315644085407257080e-01,2.010380923748016357e-01,2.705117762088775635e-01,3.399854302406311035e-01,4.094591438770294189e-01,4.789328277111053467e-01,5.484065413475036621e-01,6.178801655769348145e-01,6.873539090156555176e-01,7.568275928497314453e-01,8.263012170791625977e-01,8.957749605178833008e-01,9.652485847473144531e-01,1.034722208976745605e+00,1.104195952415466309e+00,1.173669695854187012e+00,1.243143320083618164e+00,1.312617063522338867e+00,1.382090687751770020e+00,1.451564431190490723e+00
1.360000000000000098e+00,1.355376094579696655e-01,2.071165442466735840e-01,2.786954939365386963e-01,3.502744138240814209e-01,4.218533933162689209e-01,4.934323430061340332e-01,5.650113224983215332e-01,6.365902423858642578e-01,7.081692218780517578e-01,7.797481417655944824e-01,8.513270616531372070e-01,9.229060411453247070e-01,9.944849610328674316e-01,1.066063880920410156e+00,1.137642860412597656e+00,1.209221839904785156e+00,1.280800700187683105e+00,1.352379679679870605e+00,1.423958659172058105e+00,1.495537638664245605e+00
1.400000000000000133e+00,1.395100057125091553e-01,2.131942063570022583e-01,2.868784070014953613e-01,3.605626225471496582e-01,4.342468380928039551e-01,5.079310536384582520e-01,5.816152691841125488e-01,6.552994847297668457e-01,7.289837002754211426e-01,8.026679158210754395e-01,8.763520717620849609e-01,9.500363469123840332e-01,1.023720502853393555e+00,1.097404718399047852e+00,1.171088933944702148e+00,1.244773149490356445e+00,1.318457365036010742e+00,1.392141580581665039e+00,1.465825796127319336e+00,1.539510011672973633e+00
1.439999999999999947e+00,1.434815973043441772e-01,2.192710787057876587e-01,2.950605452060699463e-01,3.708499968051910400e-01,4.466394782066345215e-01,5.224289894104003906e-01,5.982184410095214844e-01,6.740078926086425781e-01,7.497974038124084473e-01,8.255868554115295410e-01,9.013763070106506348e-01,9.771658182144165039e-01,1.052955269813537598e+00,1.128744721412658691e+00,1.204534292221069336e+00,1.280323743820190430e+00,1.356113195419311523e+00,1.431902647018432617e+00,1.507692098617553711e+00,1.583481669425964355e+00
1.479999999999999982e+00,1.474523991346359253e-01,2.253471463918685913e-01,3.032418787479400635e-01,3.811365962028503418e-01,4.590313434600830078e-01,5.369260907173156738e-01,6.148208379745483398e-01,6.927155256271362305e-01,7.706103324890136719e-01,8.485050201416015625e-01,9.263997673988342285e-01,1.004294514656066895e+00,1.082189202308654785e+00,1.160083889961242676e+00,1.237978696823120117e+00,1.315873384475708008e+00,1.393768191337585449e+00,1.471662878990173340e+00,1.549557685852050781e+00,1.627452492713928223e+00
1.520000000000000018e+00,1.514223963022232056e-01,2.314224094152450562e-01,3.114223778247833252e-01,3.914223909378051758e-01,4.714224040508270264e-01,5.514224171638488770e-01,6.314224004745483398e-01,7.114223837852478027e-01,7.914224267005920410e-01,8.714224100112915039e-01,9.514223933219909668e-01,1.031422376632690430e+00,1.111422419548034668e+00,1.191422343254089355e+00,1.271422386169433594e+00,1.351422429084777832e+00,1.431422352790832520e+00,1.511422395706176758e+00,1.591422438621520996e+00,1.671422481536865234e+00
1.560000000000000053e+00,1.553916037082672119e-01,2.374968677759170532e-01,3.196021318435668945e-01,4.017073810100555420e-01,4.838126599788665771e-01,5.659179091453552246e-01,6.480231881141662598e-01,7.301284074783325195e-01,8.122337460517883301e-01,8.943389654159545898e-01,9.764441847801208496e-01,1.058549523353576660e+00,1.140654802322387695e+00,1.222759962081909180e+00,1.304865360260009766e+00,1.386970520019531250e+00,1.469075798988342285e+00,1.551181077957153320e+00,1.633286356925964355e+00,1.715391635894775391e+00
1.600000000000000089e+00,1.593600064516067505e-01,2.435705363750457764e-01,3.277810513973236084e-01,4.119915664196014404e-01,4.962021112442016602e-01,5.804126262664794922e-01,6.646232008934020996e-01,7.488336563110351562e-01,8.330442309379577637e-01,9.172547459602355957e-01,1.001465201377868652e+00,1.085675835609436035e+00,1.169886350631713867e+00,1.254096746444702148e+00,1.338307380676269531e+00,1.422517895698547363e+00,1.506728410720825195e+00,1.590938925743103027e+00,1.675149440765380859e+00,1.759360074996948242e+00
1.640000000000000124e+00,1.633276045322418213e-01,2.496433854103088379e-01,3.359591662883758545e-01,4.222749471664428711e-01,5.085907578468322754e-01,5.949065685272216797e-01,6.812223792076110840e-01,7.675381302833557129e-01,8.538539409637451172e-01,9.401696920394897461e-01,1.026485443115234375e+00,1.112801313400268555e+00,1.199117064476013184e+00,1.285432815551757812e+00,1.371748685836791992e+00,1.458064436912536621e+00,1.544380187988281250e+00,1.630696058273315430e+00,1.717011809349060059e+00,1.803327679634094238e+00
1.679999999999999938e+00,1.672943979501724243e-01,2.557154595851898193e-01,3.441365063190460205e-01,4.325575232505798340e-01,5.209786295890808105e-01,6.093996763229370117e-01,6.978207230567932129e-01,7.862417697906494141e-01,8.746628761291503906e-01,9.630838632583618164e-01,1.051504850387573242e+00,1.139925956726074219e+00,1.228347063064575195e+00,1.316768050193786621e+00,1.405189156532287598e+00,1.493610143661499023e+00,1.582031250000000000e+00,1.670452356338500977e+00,1.758873343467712402e+00,1.847294449806213379e+00
1.719999999999999973e+00,1.712604016065597534e-01,2.617867290973663330e-01,3.523130118846893311e-01,4.428393244743347168e-01,5.333656668663024902e-01,6.238920092582702637e-01,7.144182920455932617e-01,8.049445748329162598e-01,8.954709768295288086e-01,9.859972596168518066e-01,1.076523542404174805e+00,1.167049884796142578e+00,1.257576227188110352e+00,1.348102450370788574e+00,1.438628792762756348e+00,1.529155135154724121e+00,1.619681358337402344e+00,1.710207819938659668e+00,1.800734043121337891e+00,1.891260385513305664e+00
1.760000000000000009e+00,1.752256006002426147e-01,2.678571939468383789e-01,3.604887425899505615e-01,4.531203210353851318e-01,5.457519292831420898e-01,6.383835077285766602e-01,7.310150861740112305e-01,8.236466050148010254e-01,9.162783026695251465e-01,1.008909821510314941e+00,1.101541399955749512e+00,1.194172978401184082e+00,1.286804556846618652e+00,1.379436135292053223e+00,1.472067713737487793e+00,1.564699292182922363e+00,1.657330870628356934e+00,1.749962449073791504e+00,1.842594027519226074e+00,1.935225605964660645e+00
1.800000000000000044e+00,1.791900098323822021e-01,2.739268541336059570e-01,3.686636686325073242e-01,4.634005129337310791e-01,5.581373572349548340e-01,6.528742313385009766e-01,7.476110458374023438e-01,8.423478603363037109e-01,9.370847940444946289e-01,1.031821608543395996e+00,1.126558423042297363e+00,1.221295356750488281e+00,1.316032052040100098e+00,1.410768866539001465e+00,1.505505800247192383e+00,1.600242614746093750e+00,1.694979429244995117e+00,1.789716362953186035e+00,1.884453177452087402e+00,1.979189991950988770e+00
1.840000000000000080e+00,1.831535995006561279e-01,2.799957096576690674e-01,3.768377900123596191e-01,4.736799001693725586e-01,5.705220103263854980e-01,6.673641204833984375e-01,7.642062306404113770e-01,8.610483407974243164e-01,9.578905105590820312e-01,1.054732561111450195e+00,1.151574611663818359e+00,1.248416781425476074e+00,1.345258831977844238e+00,1.442100882530212402e+00,1.538943052291870117e+00,1.635785222053527832e+00,1.732627272605895996e+00,1.829469442367553711e+00,1.926311492919921875e+00,2.023153543472290039e+00
1.880000000000000115e+00,1.871163994073867798e-01,2.860637605190277100e-01,3.850111365318298340e-01,4.839584827423095703e-01,5.829058885574340820e-01,6.818532347679138184e-01,7.808006405830383301e-01,8.797479867935180664e-01,9.786953926086425781e-01,1.077642679214477539e+00,1.176590085029602051e+00,1.275537490844726562e+00,1.374484777450561523e+00,1.473432183265686035e+00,1.572379589080810547e+00,1.671326875686645508e+00,1.770274281501770020e+00,1.869221687316894531e+00,1.968168973922729492e+00,2.067116498947143555e+00
1.919999999999999929e+00,1.910784095525741577e-01,2.921310365200042725e-01,3.931836485862731934e-01,4.942362606525421143e-01,5.952889323234558105e-01,6.963415741920471191e-01,7.973942160606384277e-01,8.984467983245849609e-01,9.994994997978210449e-01,1.100552082061767578e+00,1.201604723930358887e+00,1.302657365798950195e+00,1.403710007667541504e+00,1.504762530326843262e+00,1.605815291404724121e+00,1.706867814064025879e+00,1.807920455932617188e+00,1.908973097801208496e+00,2.010025739669799805e+00,2.111078500747680664e+00
1.959999999999999964e+00,1.950396001338958740e-01,2.981975078582763672e-01,4.013553857803344727e-01,5.045132637023925781e-01,6.076711416244506836e-01,7.108290791511535645e-01,8.139870166778564453e-01,9.171448349952697754e-01,1.020302772521972656e+00,1.123460650444030762e+00,1.226618528366088867e+00,1.329776525497436523e+00,1.432934284210205078e+00,1.536092162132263184e+00,1.639250159263610840e+00,1.742408037185668945e+00,1.845565915107727051e+00,1.948723793029785156e+00,2.051881790161132812e+00,2.155039548873901367e+00
2.000000000000000000e+00,1.990000009536743164e-01,3.042631745338439941e-01,4.095263183116912842e-01,5.147894620895385742e-01,6.200526356697082520e-01,7.253158092498779297e-01,8.305789828300476074e-01,9.358420968055725098e-01,1.041105270385742188e+00,1.146368384361267090e+00,1.251631498336791992e+00,1.356894731521606445e+00,1.462157845497131348e+00,1.567420959472656250e+00,1.672684192657470703e+00,1.777947306632995605e+00,1.883210420608520508e+00,1.988473653793334961e+00,2.093736886978149414e+00,2.199000120162963867e+00
2.040000000000000036e+00,2.029595971107482910e-01,3.103280365467071533e-01,4.176964461803436279e-01,5.250648260116577148e-01,6.324332952499389648e-01,7.398017048835754395e-01,8.471701741218566895e-01,9.545385241508483887e-01,1.061907052993774414e+00,1.169275403022766113e+00,1.276643753051757812e+00,1.384012222290039062e+00,1.491380691528320312e+00,1.598749041557312012e+00,1.706117510795593262e+00,1.813485860824584961e+00,1.920854330062866211e+00,2.028222799301147461e+00,2.135591268539428711e+00,2.242959737777709961e+00
2.080000000000000071e+00,2.069184035062789917e-01,3.163920938968658447e-01,4.258657693862915039e-01,5.353394150733947754e-01,6.448131203651428223e-01,7.542868256568908691e-01,8.637605309486389160e-01,9.732341766357421875e-01,1.082707881927490234e+00,1.192181587219238281e+00,1.301655173301696777e+00,1.411128997802734375e+00,1.520602583885192871e+00,1.630076289176940918e+00,1.739549994468688965e+00,1.849023699760437012e+00,1.958497285842895508e+00,2.067970991134643555e+00,2.177444696426391602e+00,2.286918401718139648e+00
2.120000000000000107e+00,2.108764052391052246e-01,3.224553465843200684e-01,4.340342879295349121e-01,5.456132292747497559e-01,6.571921706199645996e-01,7.687711715698242188e-01,8.803501129150390625e-01,9.919289946556091309e-01,1.103507995605468750e+00,1.215086936950683594e+00,1.326665878295898438e+00,1.438244819641113281e+00,1.549823760986328125e+00,1.661402702331542969e+00,1.772981643676757812e+00,1.884560585021972656e+00,1.996139526367187500e+00,2.107718467712402344e+00,2.219297409057617188e+00,2.330876350402832031e+00
